1,10,25.247918367385864,win
1,6,47.320990562438965,lose
1,3,18.071410179138184,lose
1,10,21.590631008148193,win
1,10,36.916118144989014,win
2,1,11.678138494491577,lose
2,2,16.739745378494263,lose
2,2,18.791119813919067,lose
2,3,29.34524416923523,lose
